"AnswerId","CommentId","Comment Author","Comment Date","Comment Index","Comment","EditGroups","EditGroups - Same Commenter/Editor","EditGroups - Different Commenter/Editor","EditGroups - with Cardinality","EditGroups - with improved regex","Edit Index – Author 1","Reason","Useful standalone?","Edit Index – Author 2","Reason","Useful standalone?","Relation Conflict","EditIds","Pair found?","Useful conflict","Useful"
37294534,62116386,"J.range","May 18 '16 at 10:22:59",6,"Thanks a lot @Manifest. I still have problems with 1.st line of code postContainer. It is still red","[(3, ['1.st', 'postContainer'])]","[(3, {'postContainer'})]","[(3, {'postContainer'})]","[(3, ['postContainer'])]","[(3, ['postContainer'])]",3,"Mentions another line of code that is red. This time it is the wrong variable used in the answer","Yes",,,,"Yes",3,"Yes","Yes","No"
37294534,62116967,"J.range","May 18 '16 at 10:36:04",7,"can not resolve method getActivity(), do you know what is problem? and I get problems with closing brackets? Thanks bro!!!","[(4, ['getActivity', 'getActivity()'])]",,,,,,,,,,,"No",,"No","N/A",
37294534,62117488,"Keyur Lakhani","May 18 '16 at 10:48:46",8,"@Adnxy getActivity() will be useful if you are using fragment class if you are using in Activity class write YourActivity.this",,,,,,,,,,,,"No",,"No","N/A",
37294534,62117727,"J.range","May 18 '16 at 10:55:11",9,"mLayoutManager = new GridLayoutManager(MainActivity.this); Under MainActivity.this there is red and showing error. Do you have any idea?",,,,,,,,,,,,"No",,"No","N/A",
37294534,62118368,"J.range","May 18 '16 at 11:10:52",10,"do you know what is problem? @Manifest",,,,,,,,,,,,"No",,"No","N/A",
37294534,62118607,"J.range","May 18 '16 at 11:16:46",11,"do you know what is problem? @Manifest Error: GridLayoutManager(context,int) is not applicable",,,,,,,,,,,,"No",,"No","N/A",
39806193,66903889,"Kriti Jain","Oct 01 '16 at 11:49:36",1,"Please Tell me what is TabMessage?","[(2, ['TabMessage'])]","[(2, {'TabMessage'})]","[(2, {'TabMessage'})]","[(2, ['TabMessage'])]","[(2, ['TabMessage'])]",2,"Comment asks for clarification on a method used in the answer. Edit was made to make the solution clearer","No",,,,"Yes",2,"Yes","Yes","No"
39806193,66903924,"Vishal Thakkar","Oct 01 '16 at 11:52:06",2,"its custom class to display message",,,,,,,,,,,,"No",,"No","N/A",
39806193,66903931,"Vishal Thakkar","Oct 01 '16 at 11:52:24",3,"you just check using static string",,,,,,,,,,,,"No",,"No","N/A",
39806193,66903999,"Vishal Thakkar","Oct 01 '16 at 11:55:57",4,"@KritiJain i have change code try like this",,,,,,,,,,,,"No",,"No","N/A",
39806193,66904407,"Kriti Jain","Oct 01 '16 at 12:19:13",5,"please check i have updated my code, i am still not getting toast :(",,,,,,,,,,,,"No",,"No","N/A",
39806193,66904516,"Vishal Thakkar","Oct 01 '16 at 12:25:12",6,"@KritiJain try selectlistener and put debug point on that and start app debug",,,,,,,,,,,,"No",,"No","N/A",
39806193,66904716,"Vishal Thakkar","Oct 01 '16 at 12:36:51",7,"@KritiJain wait? what are you going to do. you have taken recycler view inside main activity layout. you want to display list on tab item then you have to create fragment for it. and in main activity you have to use frame layout.",,,,,,,,,,,,"No",,"No","N/A",
39806193,66905085,"Kriti Jain","Oct 01 '16 at 12:57:07",8,"Yes you are right, Thanks",,,,,,,,,,,,"No",,"No","N/A",
39806193,66908654,"HenriqueMS","Oct 01 '16 at 16:00:23",9,"I disagree with the accepted answer, I debugged the code and found the problem:

tabId always arrives with a corrupt value equal to 1.

Check my answer below to see the solution",,,,,,,,,,,,"No",,"No","N/A",
40029073,67335408,"user7011594","2016-10-13 19:14:23",1,"show error for `RecipeContentProvider` and `showRecipe` . how can i fix this?","[(3, ['RecipeContentProvider', 'RecipeContent', 'showRecipe'])]",,,,"[(3, ['showRecipe', 'RecipeContent'])]",3,"Comment mentions an error that is occurring for them","No",3,,"No","No",3,"Yes","No","No"
40029073,67335516,"chandrakant","2016-10-13 19:17:38",2,"due remove last 2 line -Uri contentUri = RecipeContentProvider.CONTENT_URI.buildUpon()
 .appendPath(recipeId).build();
 showRecipe(contentUri);","[(3, ['contentUri = RecipeContentProvider', 'buildUpon', 'appendPath', 'RecipeContentProvider.CONTENT_URI.buildUpon()', 'RecipeContentProvider.CONTENT_URI', 'RecipeContentProvider.CONTENT_URI.buildUpon', 'CONTENT_URI', 'RecipeContentProvider.CONTENT', 'recipeId', 'RecipeContent', 'build()', 'contentUri', '.appendPath(recipeId).build()', 'showRecipe(contentUri)', 'buildUpon()', 'showRecipe', 'appendPath(recipeId)'])]","[(3, {'RecipeContent', 'buildUpon', 'showRecipe', 'RecipeContentProvider.CONTENT_URI', '.build()', 'contentUri', 'buildUpon()', 'CONTENT_URI', 'RecipeContentProvider.CONTENT_URI.buildUpon', 'appendPath(recipeId)', 'appendPath', 'RecipeContentProvider.CONTENT_URI.buildUpon()', 'showRecipe(contentUri)', 'contentUri = RecipeContentProvider', 'RecipeContentProvider.CONTENT', 'build()', '.appendPath(recipeId)'})]",,,,,,,,,,"No",,"No","N/A",
40029073,67335666,,"2016-10-13 19:21:42",3,"Thanks my bro, but i thing data is null again! because i write this code but not show me **""Deep""** into `LogCat`! my codes : `// Deep Linking
 Intent intent = getIntent();
 String action = intent.getAction();
 String data = intent.getDataString();
 if (Intent.ACTION_VIEW.equals(action) && data != null) {
 String recipeId = data.substring(data.lastIndexOf(""/"") + 1);

 Log.e(""Deep"", ""Link : "" + data);
 Log.e(""Deep"", ""Intent : "" + intent);
 }` can you help me my bro? please","[(3, ['intent.getDataString()', 'getDataString()', '(Intent.ACTION_VIEW.equals(action)', 'equals(action)', 'e(""Deep"", ""Link : "" + data)', 'data.substring(data.lastIndexOf(""/"")', 'ACTION_VIEW', 'intent.getAction', 'intent.getAction()', 'LogCat', 'intent = getIntent', 'getAction()', 'data.substring', 'getDataString', 'recipeId', 'getAction', 'Log.e(""Deep"", ""Intent : "" + intent)', 'Log.e(""Deep"", ""Link : "" + data)', 'substring(data.lastIndexOf(""/"")', 'lastIndexOf', 'action = intent', 'getIntent', 'data.lastIndexOf', 'e(""Deep"", ""Intent : "" + intent)', 'getIntent()', 'Intent.ACTION', 'data = intent', 'Intent.ACTION_VIEW.equals', 'intent.getDataString', 'recipeId = data'])]",,,,"[(3, ['recipeId'])]",,,,,,,,,,,
40029073,67335753,"chandrakant","2016-10-13 19:24:19",4,"you check in manifest scheme than use that particular scheme.",,,,,,,,,,,,"No",,"No","N/A",
40029073,67335810,"user7011594","2016-10-13 19:26:12",5,"I write my manifest codes and scheme ! where is my code has problem? i write manifest codes and simple link for my post. can you see this and help me? please",,,,,,,,,,,,,,,,
40029073,67336071,"user7011594","2016-10-13 19:33:57",6,"can you help me my bro? please",,,,,,,,,,,,,,,,
40029073,67347279,"chandrakant","2016-10-14 5:16:49",7,"<intent-filter>
 <action android:name=""android.intent.action.SEND"" />

 <category android:name=""android.intent.category.DEFAULT"" /> <data android:mimeType=""url/*"" />
 <data android:mimeType=""text/plain"" />
 </intent-filter>",,,,,,,,,,,,"No",,"No","N/A",
40029073,67347289,"chandrakant","2016-10-14 5:17:18",8,"Intent intent = getIntent();
 mUrl = intent.getStringExtra(Intent.EXTRA_TEXT);",,,,,,,,,,,,"No",,"No","N/A",
40029073,67348354,"user7011594","2016-10-14 6:02:12",9,"In your <intent-filter> not set host and scheme! why not use this?",,,,,,,,,,,,,,,,
40029073,67350839,"chandrakant","2016-10-14 7:24:22",10,"i am using share url in app",,,,,,,,,,,,"No",,"No","N/A",
40029073,67352868,"user7011594","2016-10-14 8:24:55",11,"not work me bro! can you send me your email?",,,,,,,,,,,,,,,,
43212125,73504041,"miatech","Apr 04 '17 at 19:45:15",1,"I've searched for other ways but it is so cumbersome to get the subnet mask of ipv4. ipv6 I can get it using NetworInterface class, but it will not give me ipv4. That's why I'm using this method","[(3, ['NetworInterface', ""'s why I'""])]","[(3, {'NetworInterface'})]","[(3, {'NetworInterface'})]","[(3, ['NetworInterface'])]","[(3, ['NetworInterface'])]",,,,,,,"No",3,"Yes","No","No"
43212125,73631664,"miatech","Apr 07 '17 at 15:23:31",2,"this method of using ipconfig wlan is not reliable across android phones. The output varies from phone to phone. Is there a way to get subnet mask of ipv4 using java api",,,,,,3,"Asks for a way to get subnet mask of ipv4 using java api. Edit was made to provide an example
","No",,,,"Yes",3,"Yes","Yes","No"
43212125,73635592,"Sjoerd Dal","Apr 07 '17 at 17:13:49",3,"@miatech Please see the edit to my answer.",,,,,,,,,,,,"No",,"No","N/A",
43212125,85827948,"pstoppani","Mar 21 '18 at 17:38:11",4,"This is the answer. Thx",,,,,,,,,,,,"No",,"No","N/A",
43673662,74393322,"androidpie","Apr 28 '17 at 06:45:29",1,"holder.cardView.setOnClickListener(new View.OnClickListener() {
 @Override
 public void onClick(View v) {
 Toast.makeText(holder.itemView.getContext(), ""cardview"", Toast.LENGTH_SHORT).show();
 }
 });

no luck","[(2, ['getContext', 'setOnClick', 'View.O', 'makeText', 'holder.itemView.getContext', 'Toast.makeText(holder.itemView.getContext()', 'show()', 'cardView', 'LENGTH_SHORT', 'setOnClickListener(new View.OnClickListener()', 'Toast.LENGTH_SHORT).show()', 'holder.cardView.setOnClickListener', 'View.OnClickListener', 'Toast.LENGTH_SHORT', 'Toast.LENGTH', 'Toast.makeText', 'OnClick', 'onClick', 'itemView', 'onClick(View v)', 'makeText(holder.itemView.getContext()', 'holder.cardView.setOnClickListener(new View.OnClickListener()'])]","[(2, {'makeText(holder.itemView.getContext()'})]","[(2, {'makeText(holder.itemView.getContext()'})]","[(2, ['getContext', 'makeText(holder.itemView.getContext()', 'itemView', 'holder.itemView.getContext', 'holder.itemView.getContext()'])]","[(2, ['getContext', 'itemView'])]",2,"Mentions the answer is not working for them
","No",2,,"No","No",2,"Yes","No","No"
43673662,74393486,"Nikhil Sharma","Apr 28 '17 at 06:50:14",2,"see my edited code coz your not getting context of activity where your using adapter",,,,,,,,,,,,"No",,"No","N/A",
43673662,74393524,"Nikhil Sharma","Apr 28 '17 at 06:51:29",3,"Always pass Context of activity in adapter constructor",,,,,,,,,,,,"No",,"No","N/A",
43673662,74393530,"Nikhil Sharma","Apr 28 '17 at 06:51:41",4,"now try it will work",,,,,,,,,,,,"No",,"No","N/A",
43673662,74393547,"androidpie","Apr 28 '17 at 06:52:17",5,"?? hilight the change",,,,,,3,"Comment wants editor to highlight their changes. Edit added comments to the code","No",3,,"No","No",3,"Yes","No","No"
43673662,74393572,"Nikhil Sharma","Apr 28 '17 at 06:52:54",6,"you just replace my code of adapter and i will add comment",,,,,,,,,,,,"No",,"No","N/A",
43673662,74393633,"Nikhil Sharma","Apr 28 '17 at 06:54:36",7,"I have added comment",,,,,,,,,,,,"No",,"No","N/A",
43673662,74393685,"androidpie","Apr 28 '17 at 06:56:18",8,"nope didn't work",,,,,,,,,,,,"No",,"No","N/A",
43673662,74394859,"Nikhil Sharma","Apr 28 '17 at 07:28:05",9,"create chat room and discuss there",,,,,,,,,,,,"No",,"No","N/A",
43673662,74394952,"androidpie","Apr 28 '17 at 07:30:38",10,"@dont have enough reputation to create chat",,,,,,,,,,,,"No",,"No","N/A",
43673662,74396818,"Nikhil Sharma","Apr 28 '17 at 08:19:59",11,"can you share your project on Google drive or github i will fix it and tell you the reason",,,,,,,,,,,,"No",,"No","N/A",
43673662,74430829,"androidpie","Apr 29 '17 at 06:22:21",12,"i got the reason and the it is that i call a method after every two seconds and reset adapt data after every two seconds so view getting zigzag and onclick not getting fires .. now can u tell me how to solve this problem within calling method after every two seconds ?",,,,,,,,,,,,"No",,"No","N/A",
43673662,74434383,"androidpie","Apr 29 '17 at 10:31:55",13,"ok i will give u give me any personal contact so i can reach u and share code",,,,,,,,,,,,"No",,"No","N/A",
43673662,74434398,"Nikhil Sharma","Apr 29 '17 at 10:32:49",14,"ok you can give me or tell m your email address",,,,,,,,,,,,"No",,"No","N/A",
43673662,74434806,"Nikhil Sharma","Apr 29 '17 at 11:01:15",15,"i Have sent you mail already can check talk there only",,,,,,,,,,,,"No",,"No","N/A",
43673662,96064872,"Adarsh Gumashta","Feb 11 '19 at 17:56:42",16,"thanks it worked ! :)",,,,,,,,,,,,"No",,"No","N/A",
45294926,77551529,"AAA","Jul 25 '17 at 05:55:45",1,"okay but prb is not with these",,,,,,2,"Comment mentions that the solution does not address the problem","No",2,,"No","No",2,"Yes","No","No"
45294926,77551540,"AAA","Jul 25 '17 at 05:56:27",2,"image slider and status text are prb with",,,,,,2,"Comment mentions the objects they have problems with","No",2,,"No","No",2,"Yes","No","No"
45294926,77551550,"Muthukrishnan Rajendran","Jul 25 '17 at 05:56:42",3,"I added statusTv also, have a look","[(3, ['statusTv'])]",,,,,,,,,,,"No",,"No","N/A",
45294926,77551592,"AAA","Jul 25 '17 at 05:58:57",4,"still same prb.,.,.,.,",,,,,,3,"Says they are still having the same problem. Edit tries again","No",3,,"No","No",3,"Yes","No","No"
45294926,77551761,"Muthukrishnan Rajendran","Jul 25 '17 at 06:05:01",5,"I added your complete bindView, You have the adapter as a global variable, you should use local and some view you did update every time, I did that have a look.",,,,,,,,,,,,"No",,"No","N/A",
45294926,77551778,"AAA","Jul 25 '17 at 06:05:31",6,"okay please wait",,,,,,,,,,,,"No",,"No","N/A",
45294926,77552193,"AAA","Jul 25 '17 at 06:18:34",7,"not working, same result :(",,,,,,,,,,,,"No",,"No","N/A",
45294926,77552227,"AAA","Jul 25 '17 at 06:19:34",8,"if adapter would have problem then how it showing correct for first method",,,,,,,,,,,,"No",,"No","N/A",
45294926,77552327,"Muthukrishnan Rajendran","Jul 25 '17 at 06:22:41",9,"You should understand if 1st time working after scrolling and after scrolling or updating if its showing old item is definitely an object reuse issue. thats what I am trying to explain you.",,,,,,,,,,,,"No",,"No","N/A",
45294926,77552417,"AAA","Jul 25 '17 at 06:25:33",10,"i really couldnot get the prb. its just showing wrong when i use newsFeedClassArrayList.add(0,newsFeedClass_updated); 
but if i added the usual way without postion then also its working fine",,,,,,,,,,,,"No",,"No","N/A",
46913880,80777400,"lscodex","Oct 24 '17 at 16:00:44",1,"thank you for spending your time.First of all, my Model classes are so much. OpenWeatherMapDays and OpenWeatherMapDaysTo are Model class that includes get and set methods.So, actually ""get(j)"" brings List() class objects for as a count.However, I get JSON object from website and json object directly assigned to them automatically with gson. you can see that ""openWeatherMapDays = gson.fromJson(response, mType);"". two ""For loops"" are assigning that to the ArrayList when getting to json object from different url.And yes, getmOpenWeatherMapListto is ArrayList,also mOpenWeatherMapList too.","[(2, ['ArrayList', 'url.And', 'url.A', '""get(j)', 'openWeatherMapDays = gson', 'gson.fromJson(response, mType)', 'count.H', 'OpenWeatherMapDays', 'methods.S', 'fromJson', 'time.F', 'getmOpenWeatherMapListto', 'get(j)', 'count.However', 'time.First', 'mOpenWeatherMapList', 'List()', 'openWeatherMap', 'methods.So', 'fromJson(response, mType)', 'gson.fromJson', 'mType'])]","[(2, {'ArrayList'})]","[(2, {'ArrayList'})]","[(2, ['ArrayList', 'get(j)', 'openWeatherMapDays'])]","[(2, ['ArrayList'])]",2,"Comment provides additional details related to the question. Edit is a new attempt at answering","No",2,,"No","No",2,"Yes","No","No"
46913880,80777546,"Aidan Host","Oct 24 '17 at 16:04:07",2,"@lscodex if you look at your code you are calling `openWeatherMapDaysTo.getList().get(j).getDt_txt()` there `get(j)` is returning an object that has a method `getDt_txt()`. It doesn't look to me like `get(j)` is returning a `List()`","[(2, ['openWeatherMapDaysTo.getList().get(j).getDt_txt()', 'getList()', 'openWeatherMapDaysTo.getList', 'List()', 'getList', 'getDt_txt', 'getDt_txt()', 'get(j)', 'openWeatherMapDaysTo'])]","[(2, {'getDt_txt', 'txt()', 'getDt_txt()', '.getDt_txt()'})]",,,,,,,,,,"No",,"No","N/A",
46913880,80777936,"lscodex","Oct 24 '17 at 16:13:36",3,"I edited my question. and if it doesn't return getDt_txt(), I don't get the dates from json objects.","[(2, ['getDt_txt', 'getDt_txt()'])]","[(2, {'getDt_txt', 'txt()', 'getDt_txt()'})]","[(2, {'txt()', 'getDt_txt()', 'getDt_txt'})]","[(2, ['getDt_txt()', 'txt()', 'getDt_txt'])]","[(2, ['getDt_txt()', 'getDt_txt'])]",2,"Mentions an edit in the question that provides additional details
","No",2,,"No","No",2,"Yes","No","No"
46913880,80778647,"Aidan Host","Oct 24 '17 at 16:35:23",4,"@lscodex please add `Lists2` to your question as well.","[(2, ['Lists2'])]",,,,,,,,,,,"No",,"No","N/A",
