QuestionId,AnswerId,CommentId,QuestionAuthor,AnswerAuthor,CommentAuthor,AnswerScore,Tags,CommentIndex,CommentDate,CommentScore,Comment,CommentGroups,HasEditsAfter,"EditGroups(EditIndex,MatchedGroups)",EditId,EditAuthor,EditDate,EditsByAuthor,EditsByOthers,"CommentMentions/Replies(MentionedUser,CommentAuthor)",Confirmed,Useful,Tangled,Category
35371509,35372103,58450625,Jason Wells,steven,Jason Wells,2,<javascript><php><mysql><arrays><sql-update>,1,2016-02-12 21:19:36,0,"What i got so far and it's not updating... 
<?php

$connection = mysql_connect('#', '#', '#')
 or die('Could not connect: ' .mysql_error());
mysql_select_db('#');
$result = mysql_query ( $equipmentquery );


$jobnum = (int)$_GET['0'];
$job_arr = $_POST['job'];

if(($jobnum > 0) && is_array($job_arr) && (count($job_arr) > 0)) {

 $equipmentquery = """"
 . ""UPDATE tbl_assets ""
 . ""SET date_installed = curdate(), ""
 . ""account_number = "".$jobnum."" ""
 . ""WHERE ""
 . 'serial IN (""'.implode('"",""',$job_arr).'"") ';
}

?>","['mysql_select_db', '$equipmentquery', ""mysql_select_db('#')"", 'tbl_assets', 'if(($jobnum > 0) && is_array($job_arr) && (count($job_arr) > 0))', '_POST', ""$_POST['job'];"", '$job_arr).\'"")', 'job_arr =', 'equipmentquery = """"', 'result = mysql_query', ""die('Could not connect: ' .mysql_error())"", '$job_arr)', 'mysql_connect', ""'0'"", 'implode(\'"",""\',$job_arr).\'"")', 'date_installed = curdate', '(""\'.implode(\'"",""\',$job_arr).\'"")', ""$_GET['0'];"", '_GET', '$result', '$job_arr', 'account_number = ""', 'mysql_query', 'jobnum =', 'date_installed', '$jobnum.""', 'is_array', '$jobnum', 'connection = mysql_connect', 'curdate()', ""mysql_connect('#', '#', '#')"", ""'job'"", '$connection']",TRUE,"[(5, ['mysql_select_db', '$equipmentquery', ""mysql_select_db('#')"", 'tbl_assets', 'if(($jobnum > 0) && is_array($job_arr) && (count($job_arr) > 0))', '_POST', ""$_POST['job'];"", '$job_arr).\'"")', 'job_arr =', 'equipmentquery = """"', 'result = mysql_query', ""die('Could not connect: ' .mysql_error())"", '$job_arr)', 'mysql_connect', ""'0'"", 'implode(\'"",""\',$job_arr).\'"")', 'date_installed = curdate', '(""\'.implode(\'"",""\',$job_arr).\'"")', ""$_GET['0'];"", '_GET', '$result', '$job_arr', 'account_number = ""', 'mysql_query', 'jobnum =', 'date_installed', '$jobnum.""', 'is_array', '$jobnum', 'connection = mysql_connect', 'curdate()', ""mysql_connect('#', '#', '#')"", ""'job'"", '$connection'])]",110731728,steven,2016-02-12 21:35:13,2,0,,0,,,
35402921,35403389,58509053,Junaid Usmani,scaisEdge,Junaid Usmani,1,<php><mysql><yii>,1,2016-02-15 7:39:21,0,"I have not defined on companies Model .. I have get company name on supplier view...here the code of get company name form company table and it's working.array(
 'name' => 'CompanyID',
 'value' => '$data->company->getCompanyName()',
 ), i have using the widget zii.widgets.grid.CGridView Problem is this I don't what is $data and how it's it provide me company name?","['CompanyID', '$data', 'CGridView', ""'CompanyID'"", ""'name'"", 'getCompanyName', 'grid.CG', ""'value'"", 'getCompanyName()', ""$data->company->getCompanyName()',""]",TRUE,"[(3, ['CompanyID', ""'CompanyID'"", ""'name'"", ""'value'""])]",110864077,scaisEdge,2016-02-15 8:08:05,1,0,,1,0,0,Disagree
35496379,35497946,58710076,Alk,Qadir Hussain,Alk,-1,<java><android><android-edittext><android-soft...,1,2016-02-19 16:01:53,0,"Could you please advise me how to alter my code so that I can set the position of the EditText without hardcoding the position in dp or pixels, I want it to be relative to the screen size. Normally I would use layout_weight however with a frameLayout that doesn't work. This is why I used gravity=center","['gravity=center', 'EditText', 'layout_weight', 'frameLayout']",TRUE,"[(2, ['gravity=center', 'EditText', 'frameLayout'])]",111286796,Qadir Hussain,2016-02-19 19:40:43,1,0,,1,0,0,Request
35497869,35497964,58688637,Kamikaze Stifler,Lester L.,Kamikaze Stifler,1,<android><android-intent><android-activity>,1,2016-02-19 6:03:59,0,"yes , like "" select * from produtos2 where coligada = 'this is the item selected from spinner """,['coligada ='],TRUE,"[(2, ['coligada ='])]",111232379,Lester L.,2016-02-19 7:17:51,1,0,,1,0,0,Disagree
35510030,35510889,58712936,Christine Simmons,Niklesh Raut,Ekin,1,<php><html>,1,2016-02-19 17:15:55,1,</input> is not necessary :),['</input>'],TRUE,"[(2, ['</input>'])]",111277017,Niklesh Raut,2016-02-19 17:17:14,1,0,,1,1,1,Correction
35549458,35549533,58790620,Vivek Mahendra,Shashank Udupa,Vivek Mahendra,0,<android><audio><android-mediaplayer><android-...,1,2016-02-22 10:29:36,0,"After a sound is played more than once it produces these errors:
 E/MediaPlayer: start called in state 0
 E/MediaPlayer: error (-38, 0)",['MediaPlayer'],TRUE,"[(3, ['MediaPlayer'])]",111445277,Shashank Udupa,2016-02-22 10:40:08,1,0,,1,0,0,Error
35560046,35560225,58809683,Smitty Werbenjagermanjensen,David Zemens,PaulMcG,1,<python><dictionary><random>,1,2016-02-22 18:06:08,1,It is not necessary to call keys() in the argument to choice. Iterating over a dict will give you the keys. `a = random.choice(A)` is sufficient (and I think nicer-looking).,"['keys() in the argument to choice. Iterating over a dict will give you the keys. `a = random.choice(A)` is sufficient (and I think nicer-looking)', 'a = random.choice(A)', 'a = random']",TRUE,"[(2, ['a = random'])]",111482516,David Zemens,2016-02-22 18:22:27,1,0,,1,1,0,Correction
35560394,35560590,58809781,Sander Bakker,Phiter,Sander Bakker,0,<php><mysql><mysqli>,1,2016-02-22 18:08:25,0,"I don't understand it, I've added the first line to my login.php file. I wanted to display the username on the loggedin.php page so I pasted the second line on the loggedin.php page. Like this '<li class-""active""><a href=""#""><span class=""glyphicon glyphicon-log-in""></span> <?php echo ""Welcome, "" . $_SESSION['logged_user'];?></a></li>' After this it won't work I got the error Undefined variable","['href=""', ""$_SESSION['logged_user'];"", '</a>', '</span>', '_SESSION', '</li>', ""' After this it won'"", 'class=""glyphicon glyphicon-log-in""', ""'logged_user'""]",TRUE,"[(2, [""$_SESSION['logged_user'];"", '_SESSION', ""'logged_user'""])]",111482229,Phiter,2016-02-22 18:17:43,1,0,,1,0,1,Error
35590704,35590767,58880584,John,Gavriel,John,0,<php><jquery><ajax>,1,2016-02-24 9:16:54,0,"The function is also working when I delete `getCus` and first call the `getCus2` function. But when i put `getCus` back it stops working. The first function is working well, but the second is not working","['getCus2', 'getCus']",TRUE,"[(5, ['getCus2', 'getCus'])]",111697595,Gavriel,2016-02-25 1:43:20,2,0,,0,,,
35590704,35590767,58887160,John,Gavriel,John,0,<php><jquery><ajax>,2,2016-02-24 11:46:47,0,"No, I dont have any javascript errors. When I change the data back to `data: {'cus_id' : jQuery('#cus_id').val()},` it posts the parameters: `cus_id` the source is: `cus_id=`. The script dont get the selected value. The selected value = 3. This works fine in the first function (getCus) but not in the second function (getCus2)","['getCus2', ""data: {'cus_id' : jQuery('#cus_id').val()},"", 'cus_id=', ""jQuery('#cus_id').val()},` it posts the parameters: `cus_id` the source is: `cus_id=`. The script dont get the selected value. The selected value = 3. This works fine in the first function (getCus) but not in the second function (getCus2)"", ""'cus_id'"", 'value = 3', 'cus_id', 'jQuery', 'getCus']",TRUE,"[(4, ['jQuery'])]",111671153,Gavriel,2016-02-24 18:04:27,1,0,,1,0,0,Error
35599441,35599495,58883772,Adrian Veidt,DonCallisto,Raptor,1,<php><arrays><multidimensional-array>,1,2016-02-24 10:29:24,0,"it's better to check whether `$element[0]` exists before returning it, to avoid undefined variable warning",['$element[0]'],TRUE,"[(3, ['$element[0]'])]",111631976,DonCallisto,2016-02-24 10:33:15,2,0,,1,1,1,Flaw
35611729,35612690,58919107,Patrick Jude Pike,Michael,Patrick Jude Pike,1,<php><arrays><dropdown>,1,2016-02-25 4:05:41,0,"At further glance Michael with the code changes the only thing that shows up in the drop down menu is just ""$value"" instead of all the capitals names.","['$value""']",TRUE,"[(2, ['$value""'])]",111807475,Michael,2016-02-26 6:21:16,1,0,,1,0,0,Error
35648089,35648172,58977160,ALEXANDER LOZANO,Garry Welding,ALEXANDER LOZANO,1,<php><apache>,1,2016-02-26 9:53:46,0,"if i add the line Directory index , apache crash, with the follow error: AH00526: Syntax error on line 10 of /etc/apache2/sites-enabled/mysite.conf:
Invalid command 'DirectoryIndex', perhaps misspelled or defined by a module not included in the server configuration","['DirectoryIndex', ""'DirectoryIndex'""]",TRUE,"[(2, ['DirectoryIndex', ""'DirectoryIndex'""])]",111821749,Garry Welding,2016-02-26 10:00:59,1,0,,1,0,0,Error
35693046,35693264,59065183,Tom,sanky jain,Tom,2,<android><json><listview>,1,2016-02-29 7:35:04,0,"i debug it when i come on toast line it shows tagname=""Gr.Noida"" and tagId=""null""","['tagId=""null""', 'Gr.N', 'tagname=""Gr', 'tagId']",TRUE,"[(4, ['tagId'])]",112014430,sanky jain,2016-02-29 9:04:42,1,0,,0,,,
35692566,35693578,59615109,Selim Reza,Alexey Mezenin,Selim Reza,2,<php><laravel><laravel-4><laravel-5><laravel-r...,1,2016-03-14 6:29:52,0,"I could not understand the line ""$controller = $value->getAction()['controller'];"" . Would you please elaborate little more ?","['controller =', '$controller', 'getAction()', '$value->getAction()[\'controller\'];""', 'getAction', ""'controller'""]",TRUE,"[(2, ['controller =', '$controller', '$value->getAction()[\'controller\'];""'])]",113150865,Alexey Mezenin,2016-03-14 7:01:17,1,0,,1,0,1,Question
35738939,35739045,59151911,John,FallAndLearn,John,0,<java><arrays><comparable>,1,2016-03-02 5:18:01,0,I tried compareTo(new Integer(object.courseNumber)) but still not working.,"['courseNumber', 'compareTo', 'compareTo(new Integer(object.courseNumber))']",TRUE,"[(2, ['courseNumber', 'compareTo'])]",112183469,FallAndLearn,2016-03-02 5:21:21,1,0,,1,0,0,Error
35743591,35743682,59161770,mOna,Xvolks,mOna,1,<java><loops><csv><unique><divide>,1,2016-03-02 10:14:01,0,"yes, I have already got it (in this line : `String[] userId = uLine.split("",""); `), but I don't know how to write a condition so it understand when it reach to the NEXT userId...","['userId', 'String[] userId = uLine', 'split("",""); `)', 'userId = uLine', 'String[] userId = uLine.split("","");', 'uLine.split("",""); `)', 'uLine']",TRUE,"[(2, ['userId', 'uLine'])]",112203777,Xvolks,2016-03-02 10:20:11,1,0,,1,0,0,Request
35746207,35746396,59166182,corei54590,Pruthviraj Chudasama,Progrock,0,<php><mysql>,1,2016-03-02 11:54:01,0,Non escaped double quotes in a double quoted string. Just wrap `$idKegiatan` in single quotes.,"['idKegiatan', '$idKegiatan']",TRUE,"[(2, ['idKegiatan'])]",112212388,Pruthviraj Chudasama,2016-03-02 11:56:54,1,0,,1,1,0,Correction
35811326,35811456,59301445,Dee994,James K,Dee994,0,<javascript><mysql><local-storage>,1,2016-03-05 16:52:50,0,"so can't i just make the result function like this ` function result() { return (localStorage.getItem(""count"") || 0) }` and then put the function on a submit button and just submit it to the database ? won't that work ?","['result() { return (localStorage.getItem(""count"") || 0)', 'localStorage', 'function result() { return (localStorage.getItem(""count"") || 0) }', 'getItem']",TRUE,"[(2, ['localStorage', 'getItem'])]",112498374,James K,2016-03-05 17:56:57,1,0,,1,0,0,Request
35823659,35823736,59320331,Utsav Maniar,Ami Tavory,Utsav Maniar,1,<python><list><python-3.x><multidimensional-ar...,1,2016-03-06 12:28:38,0,"My helper function find_word_horizontal returns index [2,1]. If both a horizontal and a vertical match is found then only select the horizontal match. So, you have to do something like first go to the index and then start capitalizing the words in index [2,1],[2,2],[2,3]. Hence getting words in capital 'C','A','T' respective to the index. You have to do the same for vertical match if no horizontal match found and for that you have to loop over the column rather than the raw in horizontal match.","[""'A'"", ""'C'"", 'find_word_horizontal', ""'T'""]",TRUE,"[(2, [""'A'"", ""'C'"", ""'T'""])]",112535816,Ami Tavory,2016-03-06 12:46:29,1,0,,1,0,0,Disagree
35842727,35842942,59351416,Jane,None,Jane,0,<python>,1,2016-03-07 11:49:31,0,"Thanks. I did it but I forgot the last code line,sorry. It creates the FileName.xlsx in the same directory where I have python files,not in DirectoryName","['FileName', 'DirectoryName']",TRUE,"[(2, ['FileName'])]",112600182,None,2016-03-07 11:52:10,1,0,,1,0,0,Disagree
35887523,35889474,87284861,Taylan,Daniele Pantaleone,BritishSteel,11,<python><pyqt><qmessagebox>,1,2018-05-02 11:24:23,0,"no' in QtGui.QMessageBox.no should be capitaized -> QtGui.QMessageBox.No; I cannot edit just one letter, sorry.","['QtGui.QM', 'essageBox.N', 'QtGui', ""'no'"", 'QMessageBox']",TRUE,"[(3, ['essageBox.N'])]",172629895,Daniele Pantaleone,2018-05-03 12:42:11,1,0,,1,1,0,Correction
35889156,35890604,59442505,hamena314,user3437460,hamena314,1,<java><swing><jpanel>,1,2016-03-09 11:50:33,0,"If I put this method into my `BasicDataPage` and call it in the constructor with `setPrentComponent()`, I get a `NPE`.","['BasicData', 'setPrentComponent', 'setPrentComponent()', 'NPE', 'BasicDataPage']",TRUE,"[(3, ['BasicData', 'setPrentComponent', 'setPrentComponent()', 'BasicDataPage'])]",112792062,user3437460,2016-03-09 13:12:22,1,0,,1,0,0,Error
35913647,35914650,59488464,Don,Kevin Cruijssen,Don,1,<java><android><date>,1,2016-03-10 11:16:33,1,"Hi Kevin, this looks promising, unfortunately I don't get access to the method getFormat with DateTimeFormat.
I have imported: import org.joda.time.format.DateTimeFormat;","['format.D', 'getFormat', 'DateTime']",TRUE,"[(2, ['getFormat', 'DateTime'])]",112894793,Kevin Cruijssen,2016-03-10 14:24:15,1,0,,1,1,0,Error
35913139,35921671,59501643,dr4605,user1234,user1234,0,<php><html><mysql><database>,1,2016-03-10 16:13:22,0,"replace <input type=""submit"" id=""Submit"" />","['type=""submit"" id']",TRUE,"[(2, ['type=""submit"" id'])]",112965011,Jaquarh,2016-03-11 10:04:27,0,1,"[('N/A', 'user1234')]",1,0,0,Correction
35925348,35926129,59510774,Stoica Vasile,Stoica Vasile,Aquiles,0,<python><version>,1,2016-03-10 20:05:57,0,"Ok try to install that package, normally every time you work with python the best way is creating a Virtual Environment so all libraries you install live in that project alone, and you don't have version problems further down the road. To install a package once you are in the virtual environment you use pip install <module> as suggested in another answer",['<module>'],TRUE,"[(2, ['<module>'])]",112922528,Stoica Vasile,2016-03-10 20:13:50,1,0,,0,,,
35932691,35932904,59525299,Shijin,Bikee,Bikee,1,<javascript><jquery><html>,1,2016-03-11 7:13:07,0,"I'm sorry, please modify this line of code too:

data.addColumn({type: 'string', role: 'tooltip'});

To

data.addColumn({type: 'string', role: 'tooltip', 'p': {'html': true}});","['addColumn', ""data.addColumn({type: 'string', role: 'tooltip', 'p': {'html': true}})"", ""data.addColumn({type: 'string', role: 'tooltip'})"", ""addColumn({type: 'string', role: 'tooltip'})"", ""'string'"", ""'tooltip'"", ""addColumn({type: 'string', role: 'tooltip', 'p': {'html': true}})"", ""'p'"", ""'html'""]",TRUE,"[(2, [""data.addColumn({type: 'string', role: 'tooltip', 'p': {'html': true}})"", ""data.addColumn({type: 'string', role: 'tooltip'})"", ""addColumn({type: 'string', role: 'tooltip'})"", ""addColumn({type: 'string', role: 'tooltip', 'p': {'html': true}})"", ""'p'"", ""'html'""])]",113454193,Shijin,2016-03-17 11:29:52,0,1,"[('N/A', 'Bikee')]",1,1,0,Correction
35971839,35971935,59598160,Daniel,Maecky,Daniel,1,<python><apache><python-2.7><logging>,1,2016-03-13 15:23:12,0,"I keep getting an error on this line myTxtFile.write(ip_attacks)
TypeError: expected a character buffer object","['write(ip_attacks)', 'TypeError', 'myTxtFile.write(ip_attacks)', 'myTxtFile']",TRUE,"[(2, ['write(ip_attacks)', 'myTxtFile.write(ip_attacks)', 'myTxtFile'])]",113113946,Maecky,2016-03-13 15:35:21,1,0,,0,,,
35976430,35976603,59607544,Riz,Ahmed Khamis,Riz,0,<android><preferences>,1,2016-03-13 22:23:30,0,"actually newValue = 5, if oldValue = 4 it should do something, then store newValue as a oldValue","['newValue', 'oldValue', 'newValue = 5, if oldValue']",TRUE,"[(2, ['newValue'])]",113132715,Ahmed Khamis,2016-03-13 22:41:19,1,0,,1,0,0,Disagree
35995778,35995971,59644578,Tullio_IRL,Tony Babarino,Tullio_IRL,3,<python><regex>,1,2016-03-14 19:09:14,0,"thanks for that, I need the partentises so I can extract further parts of the data i.e. from 'aSATMPA23.37' I want the 23.37 as a temperature value and SA as a device address.",['aSATMPA23'],TRUE,"[(3, ['aSATMPA23'])]",113208671,Tony Babarino,2016-03-14 19:18:42,2,0,,1,0,0,Disagree
36021965,36022198,59699105,jorrede,Bharel,Sven Marnach,0,<python>,1,2016-03-15 23:22:04,1,"`len(<generator expression>)` will error out. Generator expressions don't have a length. Use something like `sum(""e"" not in w for w in words)` instead if you want to avoid building a temporary list that you don't really need.","['len(<generator expression>)', 'sum(""e"" not in w for w in words)', '<generator expression>', 'len(<generator expression>)` will error out. Generator expressions don\'t have a length. Use something like `sum(""e"" not in w for w in words)']",TRUE,"[(2, ['sum(""e"" not in w for w in words)'])]",113317419,Bharel,2016-03-15 23:24:52,1,0,,1,1,0,Correction
36053172,36053385,59754589,JJ Ab,Sreehari,JJ Ab,0,<android><illegalstateexception>,1,2016-03-17 6:58:25,0,"but popping the backstack like I did doesn't call onBackPressed(). Also, the app is already in the background in that stage so I don't need to alert anything to the user. I just need the event to work while I'm in the background","['onBackPressed', 'onBackPressed()']",TRUE,"[(2, ['onBackPressed', 'onBackPressed()'])]",113432430,Sreehari,2016-03-17 7:04:17,1,0,,1,0,0,Disagree
